filename,label,ground_truth,predicted_text,cer,wer,lev,acc,time
033_dau-an-bep-hong_F_crop_1.jpg,name,Dầu thực vật tinh luyện,Dầu thực vật tinh luyện,0.0,0.0,0,1,1.452
033_dau-an-bep-hong_F_crop_2.jpg,weight,1 Lít,1 Lit,0.2,0.5,1,0,1.241
034_dau-an-orchid_F_crop_0.jpg,brand,orchid,orchid,0.0,0.0,0,1,1.243
034_dau-an-orchid_F_crop_1.jpg,name,Dầu Thực Vật Tinh Luyện,Dầu Thực Vật Tình Luyện,0.043478260869565216,0.2,1,0,1.517
035_dau-an-orchid_B_crop_0.jpg,date,24 tháng trước hạn sử dụng (HSD),24 tháng trước hạn sử dụng (HSD).,0.03333333333333333,0.14285714285714285,1,0,1.582
035_dau-an-orchid_B_crop_1.jpg,weight,1 lít,1 lít,0.0,0.0,0,1,1.565
036_dau-an-good-meall_F_crop_0.jpg,brand,Good Meall,Good Meal,0.1,0.5,1,0,1.257
036_dau-an-good-meall_F_crop_1.jpg,name,Dầu thực vật cao cấp,Dầu thực vật cao cấp,0.0,0.0,0,1,1.676
036_dau-an-good-meall_F_crop_2.jpg,weight,1 lít,1 lít,0.0,0.0,0,1,1.256
037_dau-dau-nanh-simply_F_crop_0.jpg,brand,Simply,Simply™,0.0,0.0,0,1,1.221
037_dau-dau-nanh-simply_F_crop_1.jpg,name,DẦU ĐẬU NÀNH,DẦU ĐẦU NÀNH,0.08333333333333333,0.3333333333333333,1,0,1.515
038_dau-dau-nanh-simply_B_crop_0.jpg,weight,1 lít,1ít,0.4,1.0,2,0,1.32
038_dau-dau-nanh-simply_B_crop_1.jpg,name,Dầu Đậu Nành Simply,Dầu Đậu Nành Simply,0.0,0.0,0,1,1.476
039_dau-dau-nanh-truong-an_F_crop_0.jpg,date,101224,None,1.0,1.0,6,0,1.221
039_dau-dau-nanh-truong-an_F_crop_1.jpg,date,101226,None,1.0,1.0,6,0,1.239
039_dau-dau-nanh-truong-an_F_crop_2.jpg,brand,Tường An,Trường An,0.125,0.5,1,0,1.26
039_dau-dau-nanh-truong-an_F_crop_3.jpg,name,DẦU ĐẬU NÀNH,DẦU ĐẬU NÀNH,0.0,0.0,0,1,1.693
040_dau-dau-nanh-truong-an_B_crop_0.jpg,brand,Tường An,Trường An,0.125,0.5,1,0,1.305
040_dau-dau-nanh-truong-an_B_crop_1.jpg,name,DÂU ĐẬU NÀNH,ĐẦU ĐẦU NÀNH,0.25,0.6666666666666666,3,0,1.515
040_dau-dau-nanh-truong-an_B_crop_2.jpg,weight,1 lít,1 lít,0.0,0.0,0,1,1.259
041_bo-dau-phong_F_crop_0.jpg,brand,GOLDEN FARM,GOLDEN FARM,0.0,0.0,0,1,1.428
041_bo-dau-phong_F_crop_1.jpg,name,BƠ ĐẬU PHỘNG,BƠ ĐẬU PHỘNG,0.0,0.0,0,1,1.623
041_bo-dau-phong_F_crop_2.jpg,weight,170 g,170g,0.2,1.0,1,0,1.694
042_bo-dau-phong_B_crop_0.jpg,date,02.01.26,02.01.26,0.0,0.0,0,1,2.331
042_bo-dau-phong_B_crop_1.jpg,date,02.10.24,02.10.24,0.0,0.0,0,1,2.397
043_bo-thuc-vat_F_crop_0.jpg,brand,Tường An,Tường An,0.0,0.0,0,1,1.505
043_bo-thuc-vat_F_crop_1.jpg,name,BƠ THỰC VẬT,BƠ THỰC VẬT,0.0,0.0,0,1,1.879
044_bo-thuc-vat_B_crop_0.jpg,weight,200g,2009,0.25,1.0,1,0,1.864
045_nui-trung_F_crop_0.jpg,name,nui trứng cao cấp,nui trứng cao cấp,0.0,0.0,0,1,1.801
045_nui-trung_F_crop_1.jpg,brand,erici,erici,0.0,0.0,0,1,1.242
046_nui-trung_B_crop_0.jpg,date,18/11/2024,18/11/2024,0.0,0.0,0,1,1.762
046_nui-trung_B_crop_1.jpg,date,18/11/2025,18/11/2025,0.0,0.0,0,1,1.819
046_nui-trung_B_crop_2.jpg,weight,400 g,400g,0.2,1.0,1,0,1.318
047_nui-bon-mua_F_crop_0.jpg,name,NUI BỐN MÙA,NUI BỐN MÙA,0.0,0.0,0,1,1.496
047_nui-bon-mua_F_crop_1.jpg,weight,200 g,200g,0.2,1.0,1,0,1.323
050_nui-ong-dai_F_crop_0.jpg,brand,Bà Bảy,Ba Bay,0.3333333333333333,1.0,2,0,1.261
050_nui-ong-dai_F_crop_1.jpg,name,Nui ống dài,Nui Ống dài,0.0,0.0,0,1,1.427
050_nui-ong-dai_F_crop_2.jpg,weight,500g,500g,0.0,0.0,0,1,1.32
051_mi-trung-cao-cap_F_crop_0.jpg,name,Mì Trứng Cao Cấp,Mì Trứng Cao Cấp,0.0,0.0,0,1,1.532
051_mi-trung-cao-cap_F_crop_1.jpg,date,MEIZAN,MEIZAN,0.0,0.0,0,1,1.355
051_nui-gao-lotus_F_crop_0.jpg,brand,Lotus,LOTUS HEALTH,1.4,1.0,7,0,1.267
051_nui-gao-lotus_F_crop_1.jpg,name,NUI GẠO NGUYÊN CHẤT,NUI GAO NGUYEN CHAT,0.15789473684210525,0.75,3,0,1.686
052_mi-trung-cao-cap_L_crop_0.jpg,date,18125,100 100 100 100,2.6,4.0,13,0,1.773
052_nui-chu-c_F_crop_0.jpg,brand,Bà Bảy,Bài Bảy,0.16666666666666666,0.5,1,0,1.313
052_nui-chu-c_F_crop_1.jpg,name,Nui Chữ C,NƯỚC Chữ C,0.3333333333333333,0.3333333333333333,3,0,1.423
052_nui-chu-c_F_crop_2.jpg,weight,200 g,200g,0.2,1.0,1,0,1.345
053_tuong-ot-knorr_F_crop_0.jpg,brand,Knorr,Kingon,0.8,1.0,4,0,1.232
053_tuong-ot-knorr_F_crop_1.jpg,brand,Knorr SINCE 1838,KNOR SINCE 1839,0.125,0.6666666666666666,2,0,1.719
053_tuong-ot-knorr_F_crop_2.jpg,name,TƯƠNG ỚT TRÒN 5 VỊ!,TƯƠNG ỐT TRÒN 5 VỊ!,0.05263157894736842,0.2,1,0,1.814
054_tuong-ot-knorr_B_crop_0.jpg,brand,Knorr,Knowledge,1.2,1.0,6,0,1.288
054_tuong-ot-knorr_B_crop_1.jpg,date,11.11.24,17.10,0.625,1.0,5,0,1.411
054_tuong-ot-knorr_B_crop_2.jpg,date,11.10.23,11.10,0.375,1.0,3,0,1.356
054_tuong-ot-knorr_B_crop_3.jpg,name,TƯƠNG ỚT TRÒN 5 VỊ!,TƯƠNG ỚT TRÒN 5 VỊ,0.05263157894736842,0.2,1,0,1.777
054_tuong-ot-knorr_B_crop_4.jpg,weight,220g,220g,0.0,0.0,0,1,1.352
055_tuong-ca-nam-duong_F_crop_0.jpg,brand,Namduong,GOLDEN,0.75,1.0,6,0,1.296
055_tuong-ca-nam-duong_F_crop_1.jpg,date,081125,061125,0.16666666666666666,1.0,1,0,1.573
055_tuong-ca-nam-duong_F_crop_2.jpg,brand,NamDương,Nam Dương,0.125,2.0,1,0,1.416
055_tuong-ca-nam-duong_F_crop_3.jpg,name,Tương Cà,Tương Cà,0.0,0.0,0,1,1.346
056_tuong-ca-nam-duong_B_crop_0.jpg,brand,Namduong,NGUYÊN,0.75,1.0,6,0,1.318
056_tuong-ca-nam-duong_B_crop_1.jpg,weight,255 g,255g,0.2,1.0,1,0,1.339
057_tuong-ot-xanh_F_crop_0.jpg,brand,Ông Chà Và,Ông Chả Và,0.1,0.3333333333333333,1,0,1.438
057_tuong-ot-xanh_F_crop_1.jpg,name,Ớt Xanh Tương,Tương Ớt Xanh,0.7692307692307693,0.6666666666666666,10,0,1.445
057_tuong-ot-xanh_F_crop_2.jpg,weight,220 g,220g,0.2,1.0,1,0,1.469
058_tuong-ot-xanh_B_crop_0.jpg,brand,Ông Chà Và,Ông Chả Vá,0.2,0.6666666666666666,2,0,1.514
058_tuong-ot-xanh_B_crop_1.jpg,weight,220 g,220g,0.2,1.0,1,0,1.453
058_tuong-ot-xanh_B_crop_2.jpg,date,12 tháng trước HSD,12 tháng trước HSD,0.0,0.0,0,1,1.509
059_tuong-ot-ong-cha-va_F_crop_0.jpg,brand,Ông Chả Và,Ông Chà Vò,0.2,0.6666666666666666,2,0,1.415
059_tuong-ot-ong-cha-va_F_crop_1.jpg,name,Tương ớt,Tương 0t,0.125,0.5,1,0,1.434
060_tuong-ot-ong-cha-va_B_crop_0.jpg,weight,280 g,280g,0.2,1.0,1,0,1.336
060_tuong-ot-ong-cha-va_B_crop_1.jpg,date,12 tháng trước HSD,12 tháng trước HSD,0.0,0.0,0,1,1.443
061_tuong-ot-sieu-cay_F_crop_0.jpg,brand,TAI LOC FOODS,TAILLOCFOODS,0.15384615384615385,1.0,2,0,1.395
061_tuong-ot-sieu-cay_F_crop_1.jpg,name,TƯƠNG ỚT SIÊU CAY,TƯƠNG ỚT SIÊU CAY,0.0,0.0,0,1,1.732
061_tuong-ot-sieu-cay_F_crop_2.jpg,weight,530g,530g,0.0,0.0,0,1,1.431
062_tuong-ot-sieu-cay_B_crop_0.jpg,date,03/12/24,03V12Z,0.5,1.0,3,0,1.491
062_tuong-ot-sieu-cay_B_crop_1.jpg,date,03/12/25,03/12/25,0.0,0.0,0,1,1.504
062_tuong-ot-sieu-cay_B_crop_2.jpg,brand,TAI LOC FOODS,TAILLOC FOODS,0.07692307692307693,0.6666666666666666,1,0,1.33
063_tuong-ot-sieu-cay_F_crop_0.jpg,brand,TAILOCFOODS,TAILLOCFOODS,0.09090909090909091,1.0,1,0,1.419
063_tuong-ot-sieu-cay_F_crop_1.jpg,name,TƯƠNG ỚT SIÊU CAY,TƯƠNG SIÊU CAY,0.17647058823529413,0.25,3,0,1.589
063_tuong-ot-sieu-cay_F_crop_2.jpg,weight,530 g,5309,0.4,1.0,2,0,1.378
064_tuong-ot-dellycook_F_crop_0.jpg,brand,Dellycook,Dellycook,0.0,0.0,0,1,1.35
064_tuong-ot-dellycook_F_crop_1.jpg,name,Tương Ớt CHILI SAUCE ,CHILI SAUCE Tương Ớt Tây Ninh,1.1,1.0,22,0,1.901
065_tuong-ot-dellycook_B_crop_0.jpg,weight,270 g,270g,0.2,1.0,1,0,1.373
066_tuong-ot-dellycook_B_crop_0.jpg,date,20.03.2024,20.03.2024,0.0,0.0,0,1,1.63
066_tuong-ot-dellycook_B_crop_1.jpg,date,20.03.2025,20.03.2025,0.0,0.0,0,1,1.625
067_tuong-den-pho_F_crop_0.jpg,brand,Cholimex FOODS,Cholimex FOODS,0.0,0.0,0,1,1.428
067_tuong-den-pho_F_crop_1.jpg,name,Tương Đen Phở,Tương Đen Phở,0.0,0.0,0,1,1.442
067_tuong-den-pho_F_crop_2.jpg,weight,230 g,230g,0.2,1.0,1,0,1.338
067_tuong-den-pho_F_crop_3.jpg,brand,Cholimex,Olivia,0.625,1.0,5,0,1.3
068_tuong-den-pho_B_crop_0.jpg,brand,Cholimex FOODS,Cholimex FOODS,0.0,0.0,0,1,1.576
068_tuong-den-pho_B_crop_1.jpg,name,Tương Đen Phở,Tương Đen Phở,0.0,0.0,0,1,1.594
068_tuong-den-pho_B_crop_2.jpg,date,19 09 24,190924,0.25,1.0,2,0,1.587
068_tuong-den-pho_B_crop_3.jpg,date,19 09 25,19 09 25,0.0,0.0,0,1,1.505
068_tuong-den-pho_B_crop_4.jpg,weight,230 g,230g,0.2,1.0,1,0,1.362
068_tuong-den-pho_B_crop_5.jpg,brand,Cholimex,CHUYÊN MỚI,0.875,2.0,7,0,1.459
069_tuong-ot-chua-ngot_F_crop_0.jpg,date,29/11/2,29/11/20,0.2,1.0,1,0,1.516
069_tuong-ot-chua-ngot_F_crop_1.jpg,date,29/11/25,29/11/25,0.0,0.0,0,1,1.536
069_tuong-ot-chua-ngot_F_crop_2.jpg,brand,Cholimex FOODS,Cholimex FOODS,0.0,0.0,0,1,1.635
069_tuong-ot-chua-ngot_F_crop_3.jpg,name,TƯƠNG ỚT CHUA NGỌT,TƯƠNG ỚT CHUA NGỌT,0.0,0.0,0,1,1.759
070_tuong-ot-chua-ngot_F_crop_0.jpg,weight,270 g,270g,0.2,1.0,1,0,1.362
071_tuong-ot-chin-su_F_crop_0.jpg,name,Tương ớt,Tương ớt,0.0,0.0,0,1,1.375
071_tuong-ot-chin-su_F_crop_1.jpg,brand,CHIN-SU,CHIN-SU,0.0,0.0,0,1,1.377
071_tuong-ot-chin-su_F_crop_2.jpg,weight,500 g,500 g,0.0,0.0,0,1,1.342
072_tuong-ot-chin-su_B_crop_0.jpg,date,201124,201124,0.0,0.0,0,1,1.551
072_tuong-ot-chin-su_B_crop_1.jpg,date,200825,20.08.25,0.3333333333333333,1.0,2,0,1.495
072_tuong-ot-chin-su_B_crop_2.jpg,brand,CHIN-SU,CHIN-SU,0.0,0.0,0,1,1.518
073_xot-uop-thit-nuong_F_crop_0.jpg,brand,Cholimex FOODS,Cholimex FOODS,0.0,0.0,0,1,1.617
073_xot-uop-thit-nuong_F_crop_1.jpg,name,XỐT ƯỚP THỊT NƯỚNG,XỐT ƯỚP THỊT NƯỚNG,0.0,0.0,0,1,1.863
073_xot-uop-thit-nuong_F_crop_2.jpg,weight,70 g,70g,0.25,1.0,1,0,1.285
074_xot-uop-thit-nuong_B_crop_0.jpg,name,XỐT ƯỚP THỊT NƯỚNG,XỐT ƯỚP THỊT NƯỚNG,0.0,0.0,0,1,1.779
074_xot-uop-thit-nuong_B_crop_1.jpg,weight,70 g,70g,0.25,1.0,1,0,1.303
074_xot-uop-thit-nuong_B_crop_2.jpg,date,12/12/24,12/12/24,0.0,0.0,0,1,1.549
074_xot-uop-thit-nuong_B_crop_3.jpg,date,12/12/25,12/12/25,0.0,0.0,0,1,1.538
075_xot-ga-chien-nuoc-mam_F_crop_0.jpg,brand,CHIN-SU,CHIN-SU,0.0,0.0,0,1,1.526
075_xot-ga-chien-nuoc-mam_F_crop_1.jpg,weight,70 g,70g,0.25,1.0,1,0,1.348
075_xot-ga-chien-nuoc-mam_F_crop_2.jpg,name,GÀ CHIÊN NƯỚC MẮM,GÀ CHIÊN NƯỚC MẮM,0.0,0.0,0,1,1.674
076_xot-ga-chien-nuoc-mam_B_crop_0.jpg,brand,CHIN-SU,CHIN-SU,0.0,0.0,0,1,1.374
076_xot-ga-chien-nuoc-mam_B_crop_1.jpg,date,011224,01724,0.3333333333333333,1.0,2,0,1.434
076_xot-ga-chien-nuoc-mam_B_crop_2.jpg,date,011225,0123,0.5,1.0,3,0,1.367
076_xot-ga-chien-nuoc-mam_B_crop_3.jpg,date,12 tháng kể từ ngày sản xuất,12 tháng kể từ ngày sản xuất,0.0,0.0,0,1,1.57
077_xot-ga-chien-nuoc-mam_F_crop_0.jpg,brand,Barona,Barona,0.0,0.0,0,1,1.289
077_xot-ga-chien-nuoc-mam_F_crop_1.jpg,name,- Xốt Gia Vị Hoàn Chỉnh - GÀ CHIÊN NƯỚC MẮM,Xót Gia Vị Hoàn Chỉnh - GÀ CHIÊN NƯỚC MẮM,0.025,0.1111111111111111,1,0,2.5
078_xot-ga-chien-nuoc-mam_B_crop_0.jpg,name,Xốt Gia Vị Hoàn Chỉnh GÀ CHIÊN NƯỚC MẮM,"Xốt Gia Vị Hoàn Chỉnh
GÀ CHIÊN NƯỚC MẮM",0.0,0.0,0,1,2.113
078_xot-ga-chien-nuoc-mam_B_crop_1.jpg,brand,Barona,Barona,0.0,0.0,0,1,1.305
078_xot-ga-chien-nuoc-mam_B_crop_2.jpg,date,17.10.24,17.10.24,0.0,0.0,0,1,1.605
078_xot-ga-chien-nuoc-mam_B_crop_3.jpg,date,17.10.25,17.10.25,0.0,0.0,0,1,1.582
078_xot-ga-chien-nuoc-mam_B_crop_4.jpg,weight,80 g,80g,0.25,1.0,1,0,1.311
079_duong-kinh-trang_F_crop_0.jpg,name,đường kính trắng STANDARD WHITE SUGAR,đường kính trắng STANDARD WHITE SUGAR,0.0,0.0,0,1,1.547
079_duong-kinh-trang_F_crop_1.jpg,weight,500 g,500g,0.2,1.0,1,0,1.503
080_duong-kinh-trang_B_crop_0.jpg,date,05/06/2024,05/06/20,0.25,1.0,2,0,1.789
080_duong-kinh-trang_B_crop_1.jpg,date,04/11/2024,4/11/20,0.375,1.0,3,0,1.492
080_duong-kinh-trang_B_crop_2.jpg,date,18 tháng kể từ ngày đóng gói.,18 tháng kể từ ngày đóng gói.,0.0,0.0,0,1,1.55
081_sot-spaghetti_F_crop_0.jpg,date,15.09.2024,15.09.2024,0.0,0.0,0,1,1.673
081_sot-spaghetti_F_crop_1.jpg,name,Sốt spaghetti Arrabbiata-Vị cay,Sốt spaghetti Arabiata - Vị cay,0.13333333333333333,0.5,4,0,1.684
081_sot-spaghetti_F_crop_2.jpg,brand,ofood,ofood,0.0,0.0,0,1,1.265
081_sot-spaghetti_F_crop_3.jpg,weight,120 g,120g,0.2,1.0,1,0,1.384
082_hu-tieu-bo-kho_F_crop_0.jpg,brand,Nhịp Sống,Thiệp Sống,0.3333333333333333,0.5,3,0,1.536
082_hu-tieu-bo-kho_F_crop_1.jpg,name,Hủ Tiếu Bò Kho,Hủ Tiếu Bò Kho,0.0,0.0,0,1,1.715
083_hu-tieu-bo-kho_B_crop_0.jpg,date,05 12 24,05 12 24,0.0,0.0,0,1,1.534
083_hu-tieu-bo-kho_B_crop_1.jpg,date,05 08 25,05,0.75,0.6666666666666666,6,0,1.482
