filename,label,ground_truth,predicted_text,cer,wer,lev,acc,time
026_vinamilk-sua-dinh-duong-socola_F_crop_0.jpg,brand,Vinamilk,Vinamilk,0.0,0.0,0,1,0.145
026_vinamilk-sua-dinh-duong-socola_F_crop_1.jpg,name,SỮA DINH DƯỠNG ,SỮA DINH DƯỠNG,0.0,0.0,0,1,0.261
026_vinamilk-sua-dinh-duong-socola_F_crop_2.jpg,weight,220 ml,220 ml,0.0,0.0,0,1,0.12
027_vinamilk-sua-dinh-duong-socola_B_crop_0.jpg,date,250425,20441 19,1.0,2.0,6,0,0.141
027_vinamilk-sua-dinh-duong-socola_B_crop_1.jpg,date,06 tháng trước HSD.,06 tháng trước HSD,0.05263157894736842,0.25,1,0,0.273
028_dau-an-happi-koki_F_crop_0.jpg,brand,happi Koki,happi Koki,0.0,0.0,0,1,0.224
028_dau-an-happi-koki_F_crop_1.jpg,name,DẦU ĂN CAO CẤP,DẦU ĂN CAO CẤP,0.0,0.0,0,1,0.244
028_dau-an-happi-koki_F_crop_2.jpg,weight,1 lít,1 lít,0.0,0.0,0,1,0.105
029_dau-an-light_F_crop_0.jpg,brand,Neptune Light,Neptune Ligh,0.07692307692307693,0.5,1,0,0.194
030_dau-an-light_B_crop_0.jpg,name,DẦU ĂN THƯỢNG HẠNG,Đầu ẤN THƯƠNG BANG,0.2777777777777778,1.0,5,0,0.267
030_dau-an-light_B_crop_1.jpg,weight,1 lít,1 lít,0.0,0.0,0,1,0.109
031_dau-an-cai-lan_F_crop_0.jpg,brand,Cái Lân,Cái Lân,0.0,0.0,0,1,0.137
031_dau-an-cai-lan_F_crop_1.jpg,name,DẦU THỰC VẬT HẢO HẠNG,DẦU THỰC VẬT HẢO HẠNG,0.0,0.0,0,1,0.314
032_dau-an-cai-lan_B_crop_0.jpg,brand,Cái Lân,Cái Lân,0.0,0.0,0,1,0.134
032_dau-an-cai-lan_B_crop_1.jpg,weight,1 lít,1 lít,0.0,0.0,0,1,0.111
032_dau-an-cai-lan_B_crop_2.jpg,date,24 tháng trước hạn sử dụng (HSD).,24 tháng trước hạn SỬ dụng (HSD).,0.0,0.0,0,1,0.469
033_dau-an-bep-hong_F_crop_0.jpg,brand,Bếp Hồng,Bớy Hồng,0.25,0.5,2,0,0.188
033_dau-an-bep-hong_F_crop_1.jpg,name,Dầu thực vật tinh luyện,Luyện Dầu HUỰC vật Thình,0.6956521739130435,0.8,16,0,0.35
033_dau-an-bep-hong_F_crop_2.jpg,weight,1 Lít,1L1,0.6,1.0,3,0,0.077
034_dau-an-orchid_F_crop_0.jpg,brand,orchid,bichida,0.5,1.0,3,0,0.13
034_dau-an-orchid_F_crop_1.jpg,name,Dầu Thực Vật Tinh Luyện,Dầu Thươc Vật Tinh Luyện,0.08695652173913043,0.2,2,0,0.345
035_dau-an-orchid_B_crop_0.jpg,date,24 tháng trước hạn sử dụng (HSD),24 tháng trước hạn SỬ dụng (HSD),0.0,0.0,0,1,0.449
035_dau-an-orchid_B_crop_1.jpg,weight,1 lít,1 lít,0.0,0.0,0,1,0.108
036_dau-an-good-meall_F_crop_0.jpg,brand,Good Meall,Good Meil,0.2,0.5,2,0,0.164
036_dau-an-good-meall_F_crop_1.jpg,name,Dầu thực vật cao cấp,Dầu thực vật cao cấp,0.0,0.0,0,1,0.326
036_dau-an-good-meall_F_crop_2.jpg,weight,1 lít,1 lít,0.0,0.0,0,1,0.14
037_dau-dau-nanh-simply_F_crop_0.jpg,brand,Simply,Simply,0.0,0.0,0,1,0.111
037_dau-dau-nanh-simply_F_crop_1.jpg,name,DẦU ĐẬU NÀNH,DẦU ĐẬU NÀNH,0.0,0.0,0,1,0.232
038_dau-dau-nanh-simply_B_crop_0.jpg,weight,1 lít,1 lít,0.0,0.0,0,1,0.113
038_dau-dau-nanh-simply_B_crop_1.jpg,name,Dầu Đậu Nành Simply,Dầu Đậu Nành Simply,0.0,0.0,0,1,0.286
039_dau-dau-nanh-truong-an_F_crop_0.jpg,date,101224,100124,0.3333333333333333,1.0,2,0,0.127
039_dau-dau-nanh-truong-an_F_crop_1.jpg,date,101226,10124,0.3333333333333333,1.0,2,0,0.108
039_dau-dau-nanh-truong-an_F_crop_2.jpg,brand,Tường An,Trường An,0.125,0.5,1,0,0.172
039_dau-dau-nanh-truong-an_F_crop_3.jpg,name,DẦU ĐẬU NÀNH,DẦU ĐẬU NÀNH,0.0,0.0,0,1,0.221
040_dau-dau-nanh-truong-an_B_crop_0.jpg,brand,Tường An,Trường An,0.125,0.5,1,0,0.165
040_dau-dau-nanh-truong-an_B_crop_1.jpg,name,DÂU ĐẬU NÀNH,ĐẬU DẦU NÀNH,0.3333333333333333,0.6666666666666666,4,0,0.213
040_dau-dau-nanh-truong-an_B_crop_2.jpg,weight,1 lít,1 lít,0.0,0.0,0,1,0.121
041_bo-dau-phong_F_crop_0.jpg,brand,GOLDEN FARM,GOLDEN FARM,0.0,0.0,0,1,0.196
041_bo-dau-phong_F_crop_1.jpg,name,BƠ ĐẬU PHỘNG,BƠ ĐẬU PHỘNG,0.0,0.0,0,1,0.232
041_bo-dau-phong_F_crop_2.jpg,weight,170 g,170 g,0.0,0.0,0,1,0.106
042_bo-dau-phong_B_crop_0.jpg,date,02.01.26,09.01.26,0.125,1.0,1,0,0.133
042_bo-dau-phong_B_crop_1.jpg,date,02.10.24,02.10.24,0.0,0.0,0,1,0.134
043_bo-thuc-vat_F_crop_0.jpg,brand,Tường An,Tường An,0.0,0.0,0,1,0.144
043_bo-thuc-vat_F_crop_1.jpg,name,BƠ THỰC VẬT,BƠ THỰC VẬT,0.0,0.0,0,1,0.186
044_bo-thuc-vat_B_crop_0.jpg,weight,200g,200 g,0.25,2.0,1,0,0.113
045_nui-trung_F_crop_0.jpg,name,nui trứng cao cấp,nui trừng cao cấp,0.058823529411764705,0.25,1,0,0.268
045_nui-trung_F_crop_1.jpg,brand,erici,erici,0.0,0.0,0,1,0.114
046_nui-trung_B_crop_0.jpg,date,18/11/2024,18/11/2024,0.0,0.0,0,1,0.153
046_nui-trung_B_crop_1.jpg,date,18/11/2025,18/11/2025,0.0,0.0,0,1,0.151
046_nui-trung_B_crop_2.jpg,weight,400 g,400 g,0.0,0.0,0,1,0.109
047_nui-bon-mua_F_crop_0.jpg,name,NUI BỐN MÙA,NUI BỐN MÙA,0.0,0.0,0,1,0.19
047_nui-bon-mua_F_crop_1.jpg,weight,200 g,200 Q,0.2,0.5,1,0,0.108
050_nui-ong-dai_F_crop_0.jpg,brand,Bà Bảy,Bảy Bả,0.5,1.0,3,0,0.141
050_nui-ong-dai_F_crop_1.jpg,name,Nui ống dài,Nui Ống dài,0.0,0.0,0,1,0.235
050_nui-ong-dai_F_crop_2.jpg,weight,500g,500 g,0.25,2.0,1,0,0.114
051_mi-trung-cao-cap_F_crop_0.jpg,name,Mì Trứng Cao Cấp,Mừ Từng Cao Cấp,0.1875,0.5,3,0,0.254
051_mi-trung-cao-cap_F_crop_1.jpg,date,MEIZAN,MELAN,0.3333333333333333,1.0,2,0,0.108
051_nui-gao-lotus_F_crop_0.jpg,brand,Lotus,LALTH Lotus,1.2,1.0,6,0,0.22
051_nui-gao-lotus_F_crop_1.jpg,name,NUI GẠO NGUYÊN CHẤT,NUI GẠO NGUYÊN CHẤT,0.0,0.0,0,1,0.299
052_mi-trung-cao-cap_L_crop_0.jpg,date,18125,181125,0.2,1.0,1,0,0.112
052_nui-chu-c_F_crop_0.jpg,brand,Bà Bảy,Bà Bảy,0.0,0.0,0,1,0.134
052_nui-chu-c_F_crop_1.jpg,name,Nui Chữ C,Nui Chở C,0.1111111111111111,0.3333333333333333,1,0,0.196
052_nui-chu-c_F_crop_2.jpg,weight,200 g,200 g,0.0,0.0,0,1,0.11
053_tuong-ot-knorr_F_crop_0.jpg,brand,Knorr,Knorr,0.0,0.0,0,1,0.099
053_tuong-ot-knorr_F_crop_1.jpg,brand,Knorr SINCE 1838,Knor SINCE 1832,0.125,0.6666666666666666,2,0,0.236
053_tuong-ot-knorr_F_crop_2.jpg,name,TƯƠNG ỚT TRÒN 5 VỊ!,TƯƠNG ỚT TRÒN 5 VỊ,0.05263157894736842,0.2,1,0,0.291
054_tuong-ot-knorr_B_crop_0.jpg,brand,Knorr,Knorr,0.0,0.0,0,1,0.101
054_tuong-ot-knorr_B_crop_1.jpg,date,11.11.24,11.10.24,0.125,1.0,1,0,0.132
054_tuong-ot-knorr_B_crop_2.jpg,date,11.10.23,11.10.25,0.125,1.0,1,0,0.13
054_tuong-ot-knorr_B_crop_3.jpg,name,TƯƠNG ỚT TRÒN 5 VỊ!,TRÒN TƯƠNG 5 ỚT VỊ,0.6842105263157895,1.0,13,0,0.283
054_tuong-ot-knorr_B_crop_4.jpg,weight,220g,220 g,0.25,2.0,1,0,0.108
055_tuong-ca-nam-duong_F_crop_0.jpg,brand,Namduong,Lài,1.0,1.0,8,0,0.083
055_tuong-ca-nam-duong_F_crop_1.jpg,date,081125,0351125,0.3333333333333333,1.0,2,0,0.118
055_tuong-ca-nam-duong_F_crop_2.jpg,brand,NamDương,Nampurong,0.5,1.0,4,0,0.149
055_tuong-ca-nam-duong_F_crop_3.jpg,name,Tương Cà,Tương cà,0.0,0.0,0,1,0.193
056_tuong-ca-nam-duong_B_crop_0.jpg,brand,Namduong,TRAR,1.0,1.0,8,0,0.086
056_tuong-ca-nam-duong_B_crop_1.jpg,weight,255 g,255 g,0.0,0.0,0,1,0.106
057_tuong-ot-xanh_F_crop_0.jpg,brand,Ông Chà Và,Ông Chà Và,0.0,0.0,0,1,0.174
057_tuong-ot-xanh_F_crop_1.jpg,name,Ớt Xanh Tương,Tương Ớt Xanh,0.7692307692307693,0.6666666666666666,10,0,0.217
057_tuong-ot-xanh_F_crop_2.jpg,weight,220 g,220 9,0.2,0.5,1,0,0.135
058_tuong-ot-xanh_B_crop_0.jpg,brand,Ông Chà Và,Ông Chà Và,0.0,0.0,0,1,0.19
058_tuong-ot-xanh_B_crop_1.jpg,weight,220 g,220 g,0.0,0.0,0,1,0.135
058_tuong-ot-xanh_B_crop_2.jpg,date,12 tháng trước HSD,12 tháng trước HSD,0.0,0.0,0,1,0.284
059_tuong-ot-ong-cha-va_F_crop_0.jpg,brand,Ông Chả Và,Ông Chà Và,0.1,0.3333333333333333,1,0,0.185
059_tuong-ot-ong-cha-va_F_crop_1.jpg,name,Tương ớt,Tương Ới,0.125,0.5,1,0,0.198
060_tuong-ot-ong-cha-va_B_crop_0.jpg,weight,280 g,280 g,0.0,0.0,0,1,0.108
060_tuong-ot-ong-cha-va_B_crop_1.jpg,date,12 tháng trước HSD,0944.0202020,1.0,1.0,18,0,0.184
061_tuong-ot-sieu-cay_F_crop_0.jpg,brand,TAI LOC FOODS,TAI LOC FOOOS,0.07692307692307693,0.3333333333333333,1,0,0.207
061_tuong-ot-sieu-cay_F_crop_1.jpg,name,TƯƠNG ỚT SIÊU CAY,TƯƠNG ỚT SIÊU CAY,0.0,0.0,0,1,0.271
061_tuong-ot-sieu-cay_F_crop_2.jpg,weight,530g,550 g,0.5,2.0,2,0,0.106
062_tuong-ot-sieu-cay_B_crop_0.jpg,date,03/12/24,05/12/24,0.16666666666666666,1.0,1,0,0.132
062_tuong-ot-sieu-cay_B_crop_1.jpg,date,03/12/25,05/12/25,0.16666666666666666,1.0,1,0,0.132
062_tuong-ot-sieu-cay_B_crop_2.jpg,brand,TAI LOC FOODS,FOODS LAI LOC,0.8461538461538461,1.0,11,0,0.216
063_tuong-ot-sieu-cay_F_crop_0.jpg,brand,TAILOCFOODS,TAI LOC FOODS,0.18181818181818182,3.0,2,0,0.209
063_tuong-ot-sieu-cay_F_crop_1.jpg,name,TƯƠNG ỚT SIÊU CAY,TƯƠNG ẤT SIÊU CAY,0.058823529411764705,0.25,1,0,0.282
063_tuong-ot-sieu-cay_F_crop_2.jpg,weight,530 g,550 g,0.2,0.5,1,0,0.105
064_tuong-ot-dellycook_F_crop_0.jpg,brand,Dellycook,Delygan,0.5555555555555556,1.0,5,0,0.121
064_tuong-ot-dellycook_F_crop_1.jpg,name,Tương Ớt CHILI SAUCE ,CHI SAUCE Tương Ớt Tây Niy,1.0,1.0,20,0,0.435
065_tuong-ot-dellycook_B_crop_0.jpg,weight,270 g,270 g,0.0,0.0,0,1,0.11
066_tuong-ot-dellycook_B_crop_0.jpg,date,20.03.2024,20.03.2024,0.0,0.0,0,1,0.158
066_tuong-ot-dellycook_B_crop_1.jpg,date,20.03.2025,20.03.2025,0.0,0.0,0,1,0.155
067_tuong-den-pho_F_crop_0.jpg,brand,Cholimex FOODS,Chobimex FOODS,0.07142857142857142,0.5,1,0,0.211
067_tuong-den-pho_F_crop_1.jpg,name,Tương Đen Phở,Tương Đen Phở,0.0,0.0,0,1,0.21
067_tuong-den-pho_F_crop_2.jpg,weight,230 g,230 g,0.0,0.0,0,1,0.105
067_tuong-den-pho_F_crop_3.jpg,brand,Cholimex,Cholingy,0.375,1.0,3,0,0.136
068_tuong-den-pho_B_crop_0.jpg,brand,Cholimex FOODS,Cholimex FOOOS,0.07142857142857142,0.5,1,0,0.212
068_tuong-den-pho_B_crop_1.jpg,name,Tương Đen Phở,Tương Phở Đen,0.46153846153846156,0.6666666666666666,6,0,0.221
068_tuong-den-pho_B_crop_2.jpg,date,19 09 24,19.08.24,0.375,1.0,3,0,0.129
068_tuong-den-pho_B_crop_3.jpg,date,19 09 25,19 09 25,0.0,0.0,0,1,0.149
068_tuong-den-pho_B_crop_4.jpg,weight,230 g,230 g,0.0,0.0,0,1,0.106
068_tuong-den-pho_B_crop_5.jpg,brand,Cholimex,Cholingy,0.375,1.0,3,0,0.136
069_tuong-ot-chua-ngot_F_crop_0.jpg,date,29/11/2,29/11/24,0.2,1.0,1,0,0.128
069_tuong-ot-chua-ngot_F_crop_1.jpg,date,29/11/25,29/11/24,0.16666666666666666,1.0,1,0,0.13
069_tuong-ot-chua-ngot_F_crop_2.jpg,brand,Cholimex FOODS,Cho.Chmex FOODS,0.21428571428571427,0.5,3,0,0.221
069_tuong-ot-chua-ngot_F_crop_3.jpg,name,TƯƠNG ỚT CHUA NGỌT,TƯƠNG ỚT CHUA NGỌT,0.0,0.0,0,1,0.271
070_tuong-ot-chua-ngot_F_crop_0.jpg,weight,270 g,270 g,0.0,0.0,0,1,0.108
071_tuong-ot-chin-su_F_crop_0.jpg,name,Tương ớt,Tương ớt,0.0,0.0,0,1,0.143
071_tuong-ot-chin-su_F_crop_1.jpg,brand,CHIN-SU,CHIN-U,0.16666666666666666,1.0,1,0,0.114
071_tuong-ot-chin-su_F_crop_2.jpg,weight,500 g,500 g,0.0,0.0,0,1,0.109
072_tuong-ot-chin-su_B_crop_0.jpg,date,201124,201124,0.0,0.0,0,1,0.109
072_tuong-ot-chin-su_B_crop_1.jpg,date,200825,2003.25,0.3333333333333333,1.0,2,0,0.12
072_tuong-ot-chin-su_B_crop_2.jpg,brand,CHIN-SU,CHIN-U,0.16666666666666666,1.0,1,0,0.112
073_xot-uop-thit-nuong_F_crop_0.jpg,brand,Cholimex FOODS,Chobimex FOODS,0.07142857142857142,0.5,1,0,0.218
073_xot-uop-thit-nuong_F_crop_1.jpg,name,XỐT ƯỚP THỊT NƯỚNG,XỐT ƯỚP THỊT NƯỚNG,0.0,0.0,0,1,0.288
073_xot-uop-thit-nuong_F_crop_2.jpg,weight,70 g,70 g,0.0,0.0,0,1,0.097
074_xot-uop-thit-nuong_B_crop_0.jpg,name,XỐT ƯỚP THỊT NƯỚNG,XỐT ƯỚP THỊT NƯỚNG,0.0,0.0,0,1,0.276
074_xot-uop-thit-nuong_B_crop_1.jpg,weight,70 g,70 g,0.0,0.0,0,1,0.101
074_xot-uop-thit-nuong_B_crop_2.jpg,date,12/12/24,12/12/24,0.0,0.0,0,1,0.134
074_xot-uop-thit-nuong_B_crop_3.jpg,date,12/12/25,12/12/25,0.0,0.0,0,1,0.138
075_xot-ga-chien-nuoc-mam_F_crop_0.jpg,brand,CHIN-SU,CHINSU,0.0,0.0,0,1,0.108
075_xot-ga-chien-nuoc-mam_F_crop_1.jpg,weight,70 g,10 g T,0.75,1.0,3,0,0.127
075_xot-ga-chien-nuoc-mam_F_crop_2.jpg,name,GÀ CHIÊN NƯỚC MẮM,GÀ CHIÊN NƯỚC MẮM,0.0,0.0,0,1,0.27
076_xot-ga-chien-nuoc-mam_B_crop_0.jpg,brand,CHIN-SU,CHIN-U,0.16666666666666666,1.0,1,0,0.109
076_xot-ga-chien-nuoc-mam_B_crop_1.jpg,date,011224,01124,0.16666666666666666,1.0,1,0,0.098
076_xot-ga-chien-nuoc-mam_B_crop_2.jpg,date,011225,011225,0.0,0.0,0,1,0.109
076_xot-ga-chien-nuoc-mam_B_crop_3.jpg,date,12 tháng kể từ ngày sản xuất,12 tháng kể từ ngày sản xuất,0.0,0.0,0,1,0.413
077_xot-ga-chien-nuoc-mam_F_crop_0.jpg,brand,Barona,Barun,0.3333333333333333,1.0,2,0,0.109
077_xot-ga-chien-nuoc-mam_F_crop_1.jpg,name,- Xốt Gia Vị Hoàn Chỉnh - GÀ CHIÊN NƯỚC MẮM,- Xốt Gia Vị Hoàn Chỉnh GÀ CHIÊN NƯỚC MẮM,0.025,0.0,1,0,0.603
078_xot-ga-chien-nuoc-mam_B_crop_0.jpg,name,Xốt Gia Vị Hoàn Chỉnh GÀ CHIÊN NƯỚC MẮM,CÀ Xốt CHIÊN Gia Vị NƯỚC Hoàn Chỉnh MẮM,0.6923076923076923,0.6666666666666666,27,0,0.551
078_xot-ga-chien-nuoc-mam_B_crop_1.jpg,brand,Barona,Dương,0.8333333333333334,1.0,5,0,0.103
078_xot-ga-chien-nuoc-mam_B_crop_2.jpg,date,17.10.24,17.10.24,0.0,0.0,0,1,0.138
078_xot-ga-chien-nuoc-mam_B_crop_3.jpg,date,17.10.25,17.10.25,0.0,0.0,0,1,0.141
078_xot-ga-chien-nuoc-mam_B_crop_4.jpg,weight,80 g,80 g,0.0,0.0,0,1,0.104
079_duong-kinh-trang_F_crop_0.jpg,name,đường kính trắng STANDARD WHITE SUGAR,đường kính WHITE SUGAR trắng,0.5135135135135135,0.5,19,0,0.448
079_duong-kinh-trang_F_crop_1.jpg,weight,500 g,500 g,0.0,0.0,0,1,0.11
080_duong-kinh-trang_B_crop_0.jpg,date,05/06/2024,05/06/2024,0.0,0.0,0,1,0.158
080_duong-kinh-trang_B_crop_1.jpg,date,04/11/2024,14/11/2024,0.125,1.0,1,0,0.163
080_duong-kinh-trang_B_crop_2.jpg,date,18 tháng kể từ ngày đóng gói.,,1.0,1.0,29,0,0.024
081_sot-spaghetti_F_crop_0.jpg,date,15.09.2024,15.09.2024,0.0,0.0,0,1,0.164
081_sot-spaghetti_F_crop_1.jpg,name,Sốt spaghetti Arrabbiata-Vị cay,Sốt Spegheti Arabibia - Vị cay,0.2,0.75,6,0,0.479
081_sot-spaghetti_F_crop_2.jpg,brand,ofood,ofood,0.0,0.0,0,1,0.099
081_sot-spaghetti_F_crop_3.jpg,weight,120 g,120 g,0.0,0.0,0,1,0.112
082_hu-tieu-bo-kho_F_crop_0.jpg,brand,Nhịp Sống,Nhãp Bồng,0.3333333333333333,1.0,3,0,0.173
