filename,label,ground_truth,predicted_text,cer,wer,lev,acc,time
003_che-buoi_F_crop_1.jpg,brand,TNT Foods,MỘT P.COND,0.7777777777777778,1.0,7,0,0.072
003_che-buoi_F_crop_2.jpg,weight,140 g,140,0.4,0.5,2,0,0.034
003_che-buoi_F_crop_3.jpg,date,06/11/2024,0611.09,0.375,1.0,3,0,0.087
003_che-buoi_F_crop_4.jpg,date,10/11/2024,1011.00,0.375,1.0,3,0,0.058
004_cal-cheese_F_crop_0.jpg,brand,MAYORA,MASORS,0.3333333333333333,1.0,2,0,0.052
004_cal-cheese_F_crop_1.jpg,weight,48g,4Bg,0.3333333333333333,1.0,1,0,0.031
004_cal-cheese_F_crop_2.jpg,weight,48g,48g,0.0,0.0,0,1,0.039
004_cal-cheese_F_crop_3.jpg,name,Thực Phẩm Bổ Sung Bánh Xốp Kem Phô Mai Cal Cheese,031000000099,1.0,1.0,49,0,0.087
004_cal-cheese_F_crop_4.jpg,date,19 08 2024,L,1.0,1.0,10,0,0.021
004_cal-cheese_F_crop_5.jpg,date,10 06 2025,L,1.0,1.0,10,0,0.021
005_nabati_F_crop_0.jpg,name,nabati WAFER,nabati,0.5,0.5,6,0,0.072
006_nabati_B_crop_0.jpg,date,07/10/2025,DENONICS,1.0,1.0,8,0,0.065
006_nabati_B_crop_1.jpg,date,07/10/2024,crimanoca,1.125,1.0,9,0,0.071
007_snack-nhan-dau-phong_F_crop_0.jpg,name,SNACK NHÂN ĐẬU PHỘNG,CONTRANTING,0.8,1.0,16,0,0.088
007_snack-nhan-dau-phong_F_crop_1.jpg,brand,Oishi,OHM,0.6,1.0,3,0,0.032
008_sting-vang_F_crop_0.jpg,name,STING NƯỚC TĂNG LỰC,(,1.0,1.0,19,0,0.021
009_sting-vang_B_crop_0.jpg,name,NƯỚC TĂNG LỰC STING,1,1.0,1.0,19,0,0.027
009_sting-vang_B_crop_1.jpg,weight,320 ml,,1.0,1.0,6,0,0.015
010_sting_F_crop_0.jpg,name,STING NƯỚC TĂNG LỰC,9,1.0,1.0,19,0,0.022
011_sting_B_crop_0.jpg,name,NƯỚC TĂNG LỰC STING HƯƠNG DÂU TÂY ĐỎ,HUTT,0.9166666666666666,1.0,33,0,0.038
011_sting_B_crop_1.jpg,weight,320 ml,320ml,0.16666666666666666,1.0,1,0,0.048
012_banh-hoa-cuc_F_crop_0.jpg,brand,Fe'sta,Festa,0.0,0.0,0,1,0.052
012_banh-hoa-cuc_F_crop_1.jpg,name,Hoa cúc ngàn lớp,Houseling,0.75,1.0,12,0,0.072
013_snack-vi-suon-nuong_F_crop_0.jpg,brand,Lay's,lays,0.0,0.0,0,1,0.041
013_snack-vi-suon-nuong_F_crop_1.jpg,name,Vị Sườn Nướng BBQ Brazil,WINNER,0.875,1.0,21,0,0.056
014_mentos-keo-ngam-khong-duong_F_crop_0.jpg,name,KẸO NGẬM KHÔNG ĐƯỜNG,03000000099,1.0,1.0,20,0,0.099
014_mentos-keo-ngam-khong-duong_F_crop_1.jpg,brand,mentos,MOGKROWS,0.8333333333333334,1.0,5,0,0.067
015_mentos-keo-ngam-khong-duong_B_crop_0.jpg,name,KẸO NGẬM KHÔNG ĐƯỜNG,03000000099,1.0,1.0,20,0,0.086
015_mentos-keo-ngam-khong-duong_B_crop_1.jpg,brand,mentos,mentow,0.16666666666666666,1.0,1,0,0.056
015_mentos-keo-ngam-khong-duong_B_crop_2.jpg,weight,35 g,35a,0.5,1.0,2,0,0.039
018_himalaya-salt_F_crop_0.jpg,name,HIMALAYA SALT,UNDERLINE,1.0,1.0,13,0,0.087
018_himalaya-salt_F_crop_1.jpg,brand,HIMALAYA Sports,LUBLIA,0.8666666666666667,1.0,13,0,0.068
019_himalaya-salt_B_crop_0.jpg,name,HIMALAYA SALT,UNDERLING,1.0,1.0,13,0,0.378
019_himalaya-salt_B_crop_1.jpg,name,KẸO MUỐI HIMALAYA BẠC HÀ VỊ CHANH,03000000099,1.0,1.0,33,0,0.156
019_himalaya-salt_B_crop_2.jpg,weight,15g,15g,0.0,0.0,0,1,0.049
019_himalaya-salt_B_crop_3.jpg,date,10/09/2024,1,0.875,1.0,7,0,0.033
019_himalaya-salt_B_crop_4.jpg,date,09/09/2026,1,1.0,1.0,8,0,0.028
019_himalaya-salt_B_crop_5.jpg,weight,15g,159,0.3333333333333333,1.0,1,0,0.045
020_marshmallows_F_crop_0.jpg,name,Teddy MARSHMALLOWS,wit,1.0,1.0,18,0,0.045
021_marshmallows_F_crop_0.jpg,name,Teddy Marshallows,seasily,0.7647058823529411,1.0,13,0,0.087
021_marshmallows_F_crop_1.jpg,weight,70g,709,0.3333333333333333,1.0,1,0,0.046
022_marshmallows_B_crop_0.jpg,date,02/07/2024,022017202,0.375,1.0,3,0,0.089
022_marshmallows_B_crop_1.jpg,date,01/10/2025,OFFIDISHES,1.25,1.0,10,0,0.093
022_marshmallows_B_crop_2.jpg,name,Kẹo dẻo tổng hợp Marshmallows hình Teddy,03000000099,1.0,1.0,40,0,0.107
023_lap-xuong_F_crop_0.jpg,name,LẠP XƯỞNG,WHITERING,0.7777777777777778,1.0,7,0,0.117
023_lap-xuong_F_crop_1.jpg,brand,Greenfeed,GENERES,0.5555555555555556,1.0,5,0,0.083
024_lap-xuong_B_crop_0.jpg,date,25/11/2024,ESAUZZIES,1.125,1.0,9,0,0.102
024_lap-xuong_B_crop_1.jpg,date,25/06/2025,ESTISZING,1.125,1.0,9,0,0.126
025_rong-bien_F_crop_0.jpg,brand,Green World,summers,0.9090909090909091,1.0,10,0,0.096
025_rong-bien_F_crop_1.jpg,name,Rong Biển,ELIA,0.8888888888888888,1.0,8,0,0.06
025_rong-bien_F_crop_2.jpg,weight,20 g,20,0.5,0.5,2,0,0.043
026_vinamilk-sua-dinh-duong-socola_F_crop_0.jpg,brand,Vinamilk,UNSTANDING,1.0,1.0,8,0,0.073
026_vinamilk-sua-dinh-duong-socola_F_crop_1.jpg,name,SỮA DINH DƯỠNG,SHOWING,0.7142857142857143,1.0,10,0,0.053
026_vinamilk-sua-dinh-duong-socola_F_crop_2.jpg,weight,220 ml,zzomi,0.8333333333333334,1.0,5,0,0.042
027_vinamilk-sua-dinh-duong-socola_B_crop_0.jpg,date,250425,ề,1.0,1.0,6,0,0.034
027_vinamilk-sua-dinh-duong-socola_B_crop_1.jpg,date,06 tháng trước HSD.,CHÍNH THỊ THẤN,0.7368421052631579,1.0,14,0,0.097
028_dau-an-happi-koki_F_crop_0.jpg,brand,happi Koki,TERP,0.9,1.0,9,0,0.037
028_dau-an-happi-koki_F_crop_1.jpg,name,DẦU ĂN CAO CẤP,CONTRANSITION,1.0,1.0,14,0,0.111
028_dau-an-happi-koki_F_crop_2.jpg,weight,1 lít,71ít,0.6,1.0,3,0,0.04
029_dau-an-light_F_crop_0.jpg,brand,Neptune Light,HIGHTED,0.8461538461538461,1.0,11,0,0.062
030_dau-an-light_B_crop_0.jpg,name,DẦU ĂN THƯỢNG HẠNG,MARCHANTS,0.8888888888888888,1.0,16,0,0.076
030_dau-an-light_B_crop_1.jpg,weight,1 lít,Tlit,0.6,1.0,3,0,0.037
031_dau-an-cai-lan_F_crop_0.jpg,brand,Cái Lân,estla,0.8571428571428571,1.0,6,0,0.043
031_dau-an-cai-lan_F_crop_1.jpg,name,DẦU THỰC VẬT HẢO HẠNG,CONSERVATION,0.8095238095238095,1.0,17,0,0.084
032_dau-an-cai-lan_B_crop_0.jpg,brand,Cái Lân,Callillân,0.5714285714285714,1.0,4,0,0.069
032_dau-an-cai-lan_B_crop_1.jpg,weight,1 lít,11it,0.6,1.0,3,0,0.039
032_dau-an-cai-lan_B_crop_2.jpg,date,24 tháng trước hạn sử dụng (HSD).,03000000099,1.0,1.0,31,0,0.083
033_dau-an-bep-hong_F_crop_0.jpg,brand,Bếp Hồng,pregrams,1.0,1.0,8,0,0.075
033_dau-an-bep-hong_F_crop_1.jpg,name,Dầu thực vật tinh luyện,I,0.9565217391304348,1.0,22,0,0.022
033_dau-an-bep-hong_F_crop_2.jpg,weight,1 Lít,ILI,0.8,1.0,4,0,0.031
034_dau-an-orchid_F_crop_0.jpg,brand,orchid,orchid,0.0,0.0,0,1,0.05
034_dau-an-orchid_F_crop_1.jpg,name,Dầu Thực Vật Tinh Luyện,CONTRACTION,0.782608695652174,1.0,18,0,0.086
035_dau-an-orchid_B_crop_0.jpg,date,24 tháng trước hạn sử dụng (HSD),03000000099,1.0,1.0,30,0,0.09
035_dau-an-orchid_B_crop_1.jpg,weight,1 lít,Mit,0.8,1.0,4,0,0.033
036_dau-an-good-meall_F_crop_0.jpg,brand,Good Meall,ESCHED,0.9,1.0,9,0,0.056
036_dau-an-good-meall_F_crop_1.jpg,name,Dầu thực vật cao cấp,CONTRACTION,0.8,1.0,16,0,0.079
036_dau-an-good-meall_F_crop_2.jpg,weight,1 lít,111,0.8,1.0,4,0,0.033
037_dau-dau-nanh-simply_F_crop_0.jpg,brand,Simply,smay,0.5,1.0,3,0,0.038
037_dau-dau-nanh-simply_F_crop_1.jpg,name,DẦU ĐẬU NÀNH,Lầu,0.8333333333333334,1.0,10,0,0.031
038_dau-dau-nanh-simply_B_crop_0.jpg,weight,1 lít,1 lit,0.2,0.5,1,0,0.043
038_dau-dau-nanh-simply_B_crop_1.jpg,name,Dầu Đậu Nành Simply,ma cao cua manh,0.7894736842105263,1.0,15,0,0.104
039_dau-dau-nanh-truong-an_F_crop_0.jpg,date,101224,DEMOND,1.0,1.0,6,0,0.049
039_dau-dau-nanh-truong-an_F_crop_1.jpg,date,101226,manna,1.0,1.0,6,0,0.043
039_dau-dau-nanh-truong-an_F_crop_2.jpg,brand,Tường An,mum,1.0,1.0,8,0,0.051
039_dau-dau-nanh-truong-an_F_crop_3.jpg,name,DẦU ĐẬU NÀNH,ĐẦU,0.8333333333333334,1.0,10,0,0.037
040_dau-dau-nanh-truong-an_B_crop_0.jpg,brand,Tường An,man,0.75,1.0,6,0,0.033
040_dau-dau-nanh-truong-an_B_crop_1.jpg,name,DÂU ĐẬU NÀNH,Sâu,0.8333333333333334,1.0,10,0,0.033
040_dau-dau-nanh-truong-an_B_crop_2.jpg,weight,1 lít,Ht,0.8,1.0,4,0,0.027
041_bo-dau-phong_F_crop_0.jpg,brand,GOLDEN FARM,PRESERVED,0.9090909090909091,1.0,10,0,0.072
041_bo-dau-phong_F_crop_1.jpg,name,BƠ ĐẬU PHỘNG,cammer,1.0,1.0,12,0,0.054
041_bo-dau-phong_F_crop_2.jpg,weight,170 g,170g,0.2,1.0,1,0,0.046
042_bo-dau-phong_B_crop_0.jpg,date,02.01.26,BEDIES,1.0,1.0,8,0,0.06
042_bo-dau-phong_B_crop_1.jpg,date,02.10.24,BANKS,1.0,1.0,8,0,0.05
043_bo-thuc-vat_F_crop_0.jpg,brand,Tường An,INTERMITTED,1.25,1.0,10,0,0.089
043_bo-thuc-vat_F_crop_1.jpg,name,BƠ THỰC VẬT,UNDERCOMPLE,1.0,1.0,11,0,0.084
044_bo-thuc-vat_B_crop_0.jpg,weight,200g,zoog,0.75,1.0,3,0,0.041
045_nui-trung_F_crop_0.jpg,name,nui trứng cao cấp,CONTRACTION,0.8235294117647058,1.0,14,0,0.081
045_nui-trung_F_crop_1.jpg,brand,erici,BERGA,0.8,1.0,4,0,0.045
046_nui-trung_B_crop_0.jpg,date,18/11/2024,WINESS,1.0,1.0,8,0,0.055
046_nui-trung_B_crop_1.jpg,date,18/11/2025,REVAVERES,1.125,1.0,9,0,0.077
046_nui-trung_B_crop_2.jpg,weight,400 g,1009,0.6,1.0,3,0,0.041
047_nui-bon-mua_F_crop_0.jpg,name,NUI BỐN MÙA,commoning,0.9090909090909091,1.0,10,0,0.07
047_nui-bon-mua_F_crop_1.jpg,weight,200 g,2000,0.4,1.0,2,0,0.04
050_nui-ong-dai_F_crop_0.jpg,brand,Bà Bảy,man,1.0,1.0,6,0,0.04
050_nui-ong-dai_F_crop_1.jpg,name,Nui ống dài,NERVE,0.9090909090909091,1.0,10,0,0.048
050_nui-ong-dai_F_crop_2.jpg,weight,500g,5009,0.25,1.0,1,0,0.039
051_mi-trung-cao-cap_F_crop_0.jpg,name,Mì Trứng Cao Cấp,MARRINGLING,0.75,1.0,12,0,0.08
051_mi-trung-cao-cap_F_crop_1.jpg,date,MEIZAN,Miniscons,1.0,1.0,6,0,0.065
051_nui-gao-lotus_F_crop_0.jpg,brand,Lotus,Lolus,0.2,1.0,1,0,0.046
051_nui-gao-lotus_F_crop_1.jpg,name,NUI GẠO NGUYÊN CHẤT,E,1.0,1.0,19,0,0.021
052_mi-trung-cao-cap_L_crop_0.jpg,date,18125,HEIRS,1.0,1.0,5,0,0.045
052_nui-chu-c_F_crop_0.jpg,brand,Bà Bảy,2200,1.0,1.0,6,0,0.037
052_nui-chu-c_F_crop_1.jpg,name,Nui Chữ C,SHEETEN,1.0,1.0,9,0,0.057
052_nui-chu-c_F_crop_2.jpg,weight,200 g,BOOS,1.0,1.0,5,0,0.041
053_tuong-ot-knorr_F_crop_0.jpg,brand,Knorr,ESIGN,1.0,1.0,5,0,0.059
053_tuong-ot-knorr_F_crop_1.jpg,brand,Knorr SINCE 1838,King,0.8125,1.0,13,0,0.04
053_tuong-ot-knorr_F_crop_2.jpg,name,TƯƠNG ỚT TRÒN 5 VỊ!,511,0.9473684210526315,1.0,18,0,0.036
054_tuong-ot-knorr_B_crop_0.jpg,brand,Knorr,KHOOL,0.6,1.0,3,0,0.048
054_tuong-ot-knorr_B_crop_1.jpg,date,11.11.24,REMONDS,1.0,1.0,8,0,0.068
054_tuong-ot-knorr_B_crop_2.jpg,date,11.10.23,RECOURSE,1.0,1.0,8,0,0.074
054_tuong-ot-knorr_B_crop_3.jpg,name,TƯƠNG ỚT TRÒN 5 VỊ!,monsu,0.9473684210526315,1.0,18,0,0.046
054_tuong-ot-knorr_B_crop_4.jpg,weight,220g,220g,0.0,0.0,0,1,0.039
055_tuong-ca-nam-duong_F_crop_0.jpg,brand,Namduong,I,1.0,1.0,8,0,0.02
055_tuong-ca-nam-duong_F_crop_1.jpg,date,081125,NAWES,1.0,1.0,6,0,0.043
055_tuong-ca-nam-duong_F_crop_2.jpg,brand,NamDương,CONTRACTIONS,1.125,1.0,9,0,0.081
055_tuong-ca-nam-duong_F_crop_3.jpg,name,Tương Cà,mono ch,0.625,1.0,5,0,0.054
056_tuong-ca-nam-duong_B_crop_0.jpg,brand,Namduong,I,1.0,1.0,8,0,0.021
056_tuong-ca-nam-duong_B_crop_1.jpg,weight,255 g,255g,0.2,1.0,1,0,0.038
057_tuong-ot-xanh_F_crop_0.jpg,brand,Ông Chà Và,linger,0.9,1.0,9,0,0.05
057_tuong-ot-xanh_F_crop_1.jpg,name,Ớt Xanh Tương,bis,1.0,1.0,13,0,0.032
057_tuong-ot-xanh_F_crop_2.jpg,weight,220 g,2204,0.4,1.0,2,0,0.039
058_tuong-ot-xanh_B_crop_0.jpg,brand,Ông Chà Và,Trans,1.0,1.0,10,0,0.052
058_tuong-ot-xanh_B_crop_1.jpg,weight,220 g,220,0.4,0.5,2,0,0.031
058_tuong-ot-xanh_B_crop_2.jpg,date,12 tháng trước HSD,Thành Trác Hoa,0.5,1.0,9,0,0.105
059_tuong-ot-ong-cha-va_F_crop_0.jpg,brand,Ông Chả Và,Philan,0.9,1.0,9,0,0.049
059_tuong-ot-ong-cha-va_F_crop_1.jpg,name,Tương ớt,ot,0.875,1.0,7,0,0.029
060_tuong-ot-ong-cha-va_B_crop_0.jpg,weight,280 g,280,0.4,0.5,2,0,0.034
060_tuong-ot-ong-cha-va_B_crop_1.jpg,date,12 tháng trước HSD,1,0.9444444444444444,1.0,17,0,0.021
061_tuong-ot-sieu-cay_F_crop_0.jpg,brand,TAI LOC FOODS,CONTRACTION,0.8461538461538461,1.0,11,0,0.082
061_tuong-ot-sieu-cay_F_crop_1.jpg,name,TƯƠNG ỚT SIÊU CAY,HORN,0.9411764705882353,1.0,16,0,0.038
061_tuong-ot-sieu-cay_F_crop_2.jpg,weight,530g,530g,0.0,0.0,0,1,0.037
062_tuong-ot-sieu-cay_B_crop_0.jpg,date,03/12/24,wam,1.0,1.0,6,0,0.031
062_tuong-ot-sieu-cay_B_crop_1.jpg,date,03/12/25,ASSIMINATES,1.8333333333333333,1.0,11,0,0.082
062_tuong-ot-sieu-cay_B_crop_2.jpg,brand,TAI LOC FOODS,INDECORDS,0.6153846153846154,1.0,8,0,0.07
063_tuong-ot-sieu-cay_F_crop_0.jpg,brand,TAILOCFOODS,CHEERING,1.0,1.0,11,0,0.064
063_tuong-ot-sieu-cay_F_crop_1.jpg,name,TƯƠNG ỚT SIÊU CAY,HOH,1.0,1.0,17,0,0.033
063_tuong-ot-sieu-cay_F_crop_2.jpg,weight,530 g,3309,0.6,1.0,3,0,0.045
064_tuong-ot-dellycook_F_crop_0.jpg,brand,Dellycook,DED,0.7777777777777778,1.0,7,0,0.042
064_tuong-ot-dellycook_F_crop_1.jpg,name,Tương Ớt CHILI SAUCE,Discoll,0.9,1.0,18,0,0.057
065_tuong-ot-dellycook_B_crop_0.jpg,weight,270 g,270g,0.2,1.0,1,0,0.038
066_tuong-ot-dellycook_B_crop_0.jpg,date,20.03.2024,03800000099,0.9,1.0,9,0,0.083
066_tuong-ot-dellycook_B_crop_1.jpg,date,20.03.2025,03000000099,0.8,1.0,8,0,0.098
067_tuong-den-pho_F_crop_0.jpg,brand,Cholimex FOODS,clanks,0.7857142857142857,1.0,11,0,0.051
067_tuong-den-pho_F_crop_1.jpg,name,Tương Đen Phở,CA,1.0,1.0,13,0,0.026
067_tuong-den-pho_F_crop_2.jpg,weight,230 g,2300,0.4,1.0,2,0,0.038
067_tuong-den-pho_F_crop_3.jpg,brand,Cholimex,BENEAL,1.0,1.0,8,0,0.05
068_tuong-den-pho_B_crop_0.jpg,brand,Cholimex FOODS,SLAMPS,0.7857142857142857,1.0,11,0,0.048
068_tuong-den-pho_B_crop_1.jpg,name,Tương Đen Phở,201,1.0,1.0,13,0,0.032
068_tuong-den-pho_B_crop_2.jpg,date,19 09 24,12100125,0.625,1.0,5,0,0.061
068_tuong-den-pho_B_crop_3.jpg,date,19 09 25,INTORTS,1.0,1.0,8,0,0.056
068_tuong-den-pho_B_crop_4.jpg,weight,230 g,2309,0.4,1.0,2,0,0.039
068_tuong-den-pho_B_crop_5.jpg,brand,Cholimex,smn,0.875,1.0,7,0,0.032
069_tuong-ot-chua-ngot_F_crop_0.jpg,date,29/11/2,MISREADING,2.0,1.0,10,0,0.074
069_tuong-ot-chua-ngot_F_crop_1.jpg,date,29/11/25,TRANSFIRES,1.6666666666666667,1.0,10,0,0.084
069_tuong-ot-chua-ngot_F_crop_2.jpg,brand,Cholimex FOODS,Clathers,0.7857142857142857,1.0,11,0,0.063
069_tuong-ot-chua-ngot_F_crop_3.jpg,name,TƯƠNG ỚT CHUA NGỌT,yanca,0.8333333333333334,1.0,15,0,0.047
070_tuong-ot-chua-ngot_F_crop_0.jpg,weight,270 g,2700,0.4,1.0,2,0,0.044
071_tuong-ot-chin-su_F_crop_0.jpg,name,Tương ớt,moman,1.0,1.0,8,0,0.044
071_tuong-ot-chin-su_F_crop_1.jpg,brand,CHIN-SU,CLIMBED,0.8333333333333334,1.0,5,0,0.058
071_tuong-ot-chin-su_F_crop_2.jpg,weight,500 g,500,0.4,0.5,2,0,0.032
072_tuong-ot-chin-su_B_crop_0.jpg,date,201124,ANNERIA,1.1666666666666667,1.0,7,0,0.057
072_tuong-ot-chin-su_B_crop_1.jpg,date,200825,SHOWBOARD,1.5,1.0,9,0,0.068
072_tuong-ot-chin-su_B_crop_2.jpg,brand,CHIN-SU,SKITTERED,1.3333333333333333,1.0,8,0,0.097
073_xot-uop-thit-nuong_F_crop_0.jpg,brand,Cholimex FOODS,BEAS,0.8571428571428571,1.0,12,0,0.04
073_xot-uop-thit-nuong_F_crop_1.jpg,name,XỐT ƯỚP THỊT NƯỚNG,MINISH,0.9444444444444444,1.0,17,0,0.05
073_xot-uop-thit-nuong_F_crop_2.jpg,weight,70 g,10,0.75,1.0,3,0,0.027
074_xot-uop-thit-nuong_B_crop_0.jpg,name,XỐT ƯỚP THỊT NƯỚNG,CONTRACTIONALISTS,0.9444444444444444,1.0,17,0,0.125
074_xot-uop-thit-nuong_B_crop_1.jpg,weight,70 g,ZOG,0.75,1.0,3,0,0.041
074_xot-uop-thit-nuong_B_crop_2.jpg,date,12/12/24,RECOZZLE,1.3333333333333333,1.0,8,0,0.093
074_xot-uop-thit-nuong_B_crop_3.jpg,date,12/12/25,RECONTRIBUTES,2.1666666666666665,1.0,13,0,0.088
075_xot-ga-chien-nuoc-mam_F_crop_0.jpg,brand,CHIN-SU,GHINDED,0.6666666666666666,1.0,4,0,0.062
075_xot-ga-chien-nuoc-mam_F_crop_1.jpg,weight,70 g,zog,0.75,1.0,3,0,0.033
075_xot-ga-chien-nuoc-mam_F_crop_2.jpg,name,GÀ CHIÊN NƯỚC MẮM,marchanian,0.8235294117647058,1.0,14,0,0.071
076_xot-ga-chien-nuoc-mam_B_crop_0.jpg,brand,CHIN-SU,CHINKED,0.5,1.0,3,0,0.057
076_xot-ga-chien-nuoc-mam_B_crop_1.jpg,date,011224,RECONTENTING,2.0,1.0,12,0,0.085
076_xot-ga-chien-nuoc-mam_B_crop_2.jpg,date,011225,RECONTENTING,2.0,1.0,12,0,0.085
076_xot-ga-chien-nuoc-mam_B_crop_3.jpg,date,12 tháng kể từ ngày sản xuất,COMMENSIONALIST,0.8571428571428571,1.0,24,0,0.106
077_xot-ga-chien-nuoc-mam_F_crop_0.jpg,brand,Barona,Throws,0.6666666666666666,1.0,4,0,0.05
077_xot-ga-chien-nuoc-mam_F_crop_1.jpg,name,- Xốt Gia Vị Hoàn Chỉnh - GÀ CHIÊN NƯỚC MẮM,marcine,0.9,1.0,36,0,0.059
078_xot-ga-chien-nuoc-mam_B_crop_0.jpg,name,Xốt Gia Vị Hoàn Chỉnh GÀ CHIÊN NƯỚC MẮM,MINISTIC,0.8974358974358975,1.0,35,0,0.065
078_xot-ga-chien-nuoc-mam_B_crop_1.jpg,brand,Barona,quarters,1.0,1.0,6,0,0.062
078_xot-ga-chien-nuoc-mam_B_crop_2.jpg,date,17.10.24,1210125,0.5,1.0,4,0,0.073
078_xot-ga-chien-nuoc-mam_B_crop_3.jpg,date,17.10.25,RECROWS,1.0,1.0,8,0,0.062
078_xot-ga-chien-nuoc-mam_B_crop_4.jpg,weight,80 g,BOG,0.75,1.0,3,0,0.034
079_duong-kinh-trang_F_crop_0.jpg,name,đường kính trắng STANDARD WHITE SUGAR,commonstribution,0.8648648648648649,1.0,32,0,0.104
079_duong-kinh-trang_F_crop_1.jpg,weight,500 g,poog,0.8,1.0,4,0,0.038
080_duong-kinh-trang_B_crop_0.jpg,date,05/06/2024,MISSIMES,1.0,1.0,8,0,0.076
080_duong-kinh-trang_B_crop_1.jpg,date,04/11/2024,BRAZZLES,1.0,1.0,8,0,0.098
080_duong-kinh-trang_B_crop_2.jpg,date,18 tháng kể từ ngày đóng gói.,1,0.9655172413793104,1.0,28,0,0.033
081_sot-spaghetti_F_crop_0.jpg,date,15.09.2024,RECONTERS,1.0,1.0,10,0,0.101
081_sot-spaghetti_F_crop_1.jpg,name,Sốt spaghetti Arrabbiata-Vị cay,ZANK,0.9666666666666667,1.0,29,0,0.053
081_sot-spaghetti_F_crop_2.jpg,brand,ofood,propid,0.8,1.0,4,0,0.069
081_sot-spaghetti_F_crop_3.jpg,weight,120 g,EOG,0.8,1.0,4,0,0.046
082_hu-tieu-bo-kho_F_crop_0.jpg,brand,Nhịp Sống,MERCER,1.0,1.0,9,0,0.093
082_hu-tieu-bo-kho_F_crop_1.jpg,name,Hủ Tiếu Bò Kho,WHINK,0.8571428571428571,1.0,12,0,0.061
083_hu-tieu-bo-kho_B_crop_0.jpg,date,05 12 24,CONTRACTION,1.375,1.0,11,0,0.107
083_hu-tieu-bo-kho_B_crop_1.jpg,date,05 08 25,CONTRANSITIONALIST,2.25,1.0,18,0,0.199
084_chao-thit-bam_F_crop_0.jpg,brand,VIFON,VION,0.2,1.0,1,0,0.05
084_chao-thit-bam_F_crop_1.jpg,name,Cháo Thịt Bằm,Bắc Tại Nhân,0.8461538461538461,1.0,11,0,0.108
084_chao-thit-bam_F_crop_2.jpg,weight,70,70,0.0,0.0,0,1,0.04
085_bot-suong-sao-den_F_crop_0.jpg,name,BỘT SƯƠNG SÁO ĐEN,PRESERVISION,0.7647058823529411,1.0,13,0,0.136
085_bot-suong-sao-den_F_crop_1.jpg,brand,Vinathạch,mark,0.8888888888888888,1.0,8,0,0.064
085_bot-suong-sao-den_F_crop_2.jpg,date,26/08/24,RECONTINUENCE,2.1666666666666665,1.0,13,0,0.246
085_bot-suong-sao-den_F_crop_3.jpg,date,25/02/26,BREADZZZES,1.6666666666666667,1.0,10,0,0.23
085_bot-suong-sao-den_F_crop_4.jpg,weight,50 g,zan,1.0,1.0,4,0,0.059
086_snack-tom-vi-muoi-ot-xanh_F_crop_0.jpg,brand,Oishi,DISHE,0.4,1.0,2,0,0.065
086_snack-tom-vi-muoi-ot-xanh_F_crop_1.jpg,name,Snack Tôm Vị Muối Ớt Xanh,BOOK,0.96,1.0,24,0,0.071
087_tao-ninh-thuan_F_crop_0.jpg,name,TAO NINH THUAN,TAO HAI THUAN,0.2857142857142857,0.3333333333333333,4,0,0.16
087_tao-ninh-thuan_F_crop_1.jpg,weight,0.792 kg,0792,0.5,1.0,4,0,0.116
087_tao-ninh-thuan_F_crop_2.jpg,date,6.1.2025,6.12025,0.125,1.0,1,0,0.056
